pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,vlan,cell-02,1,1,60,64,2,vlan100,f8:f2:1e:38:ab:80,3949621,2990351,530993875545,516595754981,95375404131,129193233,2959.48,2879.24,0.7201,11.33,26.82,1,1,1,1,yes,ok
hp2-hp5,vlan,cell-02,2,1,60,64,2,vlan100,f8:f2:1e:38:ab:80,3946075,3022275,523667620094,516649443565,95386630796,129307083,2887.82,2849.12,0.7131,11.19,26.33,1,1,1,1,yes,ok
hp2-hp5,vlan,cell-02,3,1,60,64,2,vlan100,f8:f2:1e:38:ab:80,3972878,3001504,516709370721,506143903282,93423555808,124239717,2869.17,2810.50,0.6899,11.19,26.16,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-01,1,0,60,64,2,cvlan100,f8:f2:1e:38:ab:80,3937128,2855350,542545901279,520756361073,96128606751,129577503,3166.84,3039.65,0.7563,11.62,26.63,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-01,2,0,60,64,2,cvlan100,f8:f2:1e:38:ab:80,3937013,3000071,541485911056,526534532260,97198531961,131831322,3008.18,2925.12,0.7324,11.54,27.18,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-01,3,0,60,64,2,cvlan100,f8:f2:1e:38:ab:80,3929976,3030659,526270705015,520481170270,96083563489,129738030,2894.15,2862.31,0.7135,11.25,26.48,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-02,1,1,60,64,2,cvlan100,f8:f2:1e:38:ab:80,3934827,3002295,526814667300,515395299092,95145064083,126392704,2924.51,2861.12,0.7016,11.32,26.48,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-02,2,1,60,64,2,cvlan100,f8:f2:1e:38:ab:80,3968004,2914853,533451916670,512404003611,94583453493,125575938,3050.19,2929.84,0.7180,11.52,26.40,1,1,1,1,yes,ok
hp2-hp5,qinq,cell-02,3,1,60,64,2,cvlan100,f8:f2:1e:38:ab:80,3934085,2864123,558921360181,535938304916,98920929476,135418412,3252.43,3118.69,0.7880,11.89,27.30,1,1,1,1,yes,ok
hp2-hp5,vxlan,cell-01,1,0,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1422197,888472,179315,3839,88887.31,55529.50,239.9375,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-01,2,0,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1389216,1080111,223327,4509,463072.00,360037.00,1503.0000,0.01,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-01,3,0,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1128984,812019,165814,3833,376328.00,270673.00,1277.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-02,1,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1572103,1160027,236688,3989,524034.33,386675.67,1329.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-02,2,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1595816,1210544,241308,4649,531938.67,403514.67,1549.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,vxlan,cell-02,3,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1238912,892925,177187,3797,412970.67,297641.67,1265.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,mpls,cell-01,1,0,60,64,2,lo,f8:f2:1e:38:ab:80,3971159,2945118,531333563591,519240169477,95831244565,127405754,3006.86,2938.42,0.7210,11.51,26.21,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,2,0,60,64,2,lo,f8:f2:1e:38:ab:80,3999400,2879881,534629760489,513129717497,94707612494,127849125,3094.05,2969.62,0.7399,11.66,26.08,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,3,0,60,64,2,lo,f8:f2:1e:38:ab:80,3948189,2885427,507113470834,496642685860,91665935691,119747553,2929.16,2868.68,0.6917,11.03,25.25,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,1,1,60,64,2,lo,f8:f2:1e:38:ab:80,3965439,2898283,536559013502,516532417785,95342709175,127372555,3085.50,2970.34,0.7325,11.53,26.53,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,2,1,60,64,2,lo,f8:f2:1e:38:ab:80,3941464,2966955,531993397258,520939657944,96165026968,130169069,2988.44,2926.34,0.7312,11.38,26.48,1,1,1,1,yes,ok
