protocol,parser,accepted,n_packets,n_accepted,reject_reason,field_disagreements,expected,classification
mongodb,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mongodb,rust-graph,True,1,1,,0,accept,OK
mongodb,rust-graph-enum,True,1,1,,0,accept,OK
mongodb,rust-mono,True,1,1,,0,accept,OK
mongodb,rust-mono-x4,True,1,1,,0,accept,OK
mongodb,rust-compiled,True,1,1,,0,accept,OK
mongodb,rust-simd,True,1,1,,0,accept,OK
mongodb,rust-template,True,1,1,,0,accept,OK
mongodb,rust-template-simd,True,1,1,,0,accept,OK
mpeg_ts,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpeg_ts,c-xdp2-usp,True,1,1,,0,accept,OK
mpeg_ts,c-xdp2-parse-only,True,1,1,,0,accept,OK
mpeg_ts,c-xdp2-mono,True,1,1,,0,accept,OK
mpeg_ts,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mpeg_ts,rust-graph,True,1,1,,0,accept,OK
mpeg_ts,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
mpeg_ts,rust-mono,True,1,1,,0,accept,OK
mpeg_ts,rust-mono-x4,True,1,1,,0,accept,OK
mpeg_ts,rust-compiled,True,1,1,,0,accept,OK
mpeg_ts,rust-simd,True,1,1,,0,accept,OK
mpeg_ts,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
mpeg_ts,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
mpls,c-flowdis-usp,True,1,1,,0,accept,OK
mpls,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpls,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpls,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpls,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mpls,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpls,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
mpls,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpls,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mpls,rust-compiled,True,1,1,,0,accept,OK
mpls,rust-simd,True,1,1,,0,accept,OK
mpls,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
mpls,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
mpls_echo,c-flowdis-usp,True,1,1,,0,accept,OK
mpls_echo,c-xdp2-usp,True,1,1,,0,accept,OK
mpls_echo,c-xdp2-parse-only,True,1,1,,0,accept,OK
mpls_echo,c-xdp2-mono,True,1,1,,0,accept,OK
mpls_echo,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mpls_echo,rust-graph,True,1,1,,0,accept,OK
mpls_echo,rust-graph-enum,True,1,1,,0,accept,OK
mpls_echo,rust-mono,True,1,1,,0,accept,OK
mpls_echo,rust-mono-x4,True,1,1,,0,accept,OK
mpls_echo,rust-compiled,True,1,1,,0,accept,OK
mpls_echo,rust-simd,True,1,1,,0,accept,OK
mpls_echo,rust-template,True,1,1,,0,accept,OK
mpls_echo,rust-template-simd,True,1,1,,0,accept,OK
mpls_oam,c-flowdis-usp,True,1,1,,0,accept,OK
mpls_oam,c-xdp2-usp,True,1,1,,0,accept,OK
mpls_oam,c-xdp2-parse-only,True,1,1,,0,accept,OK
mpls_oam,c-xdp2-mono,True,1,1,,0,accept,OK
mpls_oam,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mpls_oam,rust-graph,True,1,1,,0,accept,OK
mpls_oam,rust-graph-enum,True,1,1,,0,accept,OK
mpls_oam,rust-mono,True,1,1,,0,accept,OK
mpls_oam,rust-mono-x4,True,1,1,,0,accept,OK
mpls_oam,rust-compiled,True,1,1,,0,accept,OK
mpls_oam,rust-simd,True,1,1,,0,accept,OK
mpls_oam,rust-template,True,1,1,,0,accept,OK
mpls_oam,rust-template-simd,True,1,1,,0,accept,OK
mpls_tp,c-flowdis-usp,True,1,1,,0,accept,OK
mpls_tp,c-xdp2-usp,True,1,1,,0,accept,OK
mpls_tp,c-xdp2-parse-only,True,1,1,,0,accept,OK
mpls_tp,c-xdp2-mono,True,1,1,,0,accept,OK
mpls_tp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mpls_tp,rust-graph,True,1,1,,0,accept,OK
mpls_tp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
mpls_tp,rust-mono,True,1,1,,0,accept,OK
mpls_tp,rust-mono-x4,True,1,1,,0,accept,OK
mpls_tp,rust-compiled,True,1,1,,0,accept,OK
mpls_tp,rust-simd,True,1,1,,0,accept,OK
mpls_tp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
mpls_tp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
mqtt,c-flowdis-usp,True,1,1,,0,accept,OK
mqtt,c-xdp2-usp,True,1,1,,0,accept,OK
mqtt,c-xdp2-parse-only,True,1,1,,0,accept,OK
mqtt,c-xdp2-mono,True,1,1,,0,accept,OK
mqtt,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mqtt,rust-graph,True,1,1,,0,accept,OK
mqtt,rust-graph-enum,True,1,1,,0,accept,OK
mqtt,rust-mono,True,1,1,,0,accept,OK
mqtt,rust-mono-x4,True,1,1,,0,accept,OK
mqtt,rust-compiled,True,1,1,,0,accept,OK
mqtt,rust-simd,True,1,1,,0,accept,OK
mqtt,rust-template,True,1,1,,0,accept,OK
mqtt,rust-template-simd,True,1,1,,0,accept,OK
mrp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mrp,c-xdp2-usp,True,1,1,,0,accept,OK
mrp,c-xdp2-parse-only,True,1,1,,0,accept,OK
mrp,c-xdp2-mono,True,1,1,,0,accept,OK
mrp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mrp,rust-graph,True,1,1,,0,accept,OK
mrp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
mrp,rust-mono,True,1,1,,0,accept,OK
mrp,rust-mono-x4,True,1,1,,0,accept,OK
mrp,rust-compiled,True,1,1,,0,accept,OK
mrp,rust-simd,True,1,1,,0,accept,OK
mrp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
mrp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
msdp,c-flowdis-usp,True,1,1,,0,accept,OK
msdp,c-xdp2-usp,True,1,1,,0,accept,OK
msdp,c-xdp2-parse-only,True,1,1,,0,accept,OK
msdp,c-xdp2-mono,True,1,1,,0,accept,OK
msdp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
msdp,rust-graph,True,1,1,,0,accept,OK
msdp,rust-graph-enum,True,1,1,,0,accept,OK
msdp,rust-mono,True,1,1,,0,accept,OK
msdp,rust-mono-x4,True,1,1,,0,accept,OK
msdp,rust-compiled,True,1,1,,0,accept,OK
msdp,rust-simd,True,1,1,,0,accept,OK
msdp,rust-template,True,1,1,,0,accept,OK
msdp,rust-template-simd,True,1,1,,0,accept,OK
msdp_sa,c-flowdis-usp,True,1,1,,0,accept,OK
msdp_sa,c-xdp2-usp,True,1,1,,0,accept,OK
msdp_sa,c-xdp2-parse-only,True,1,1,,0,accept,OK
msdp_sa,c-xdp2-mono,True,1,1,,0,accept,OK
msdp_sa,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
msdp_sa,rust-graph,True,1,1,,0,accept,OK
msdp_sa,rust-graph-enum,True,1,1,,0,accept,OK
msdp_sa,rust-mono,True,1,1,,0,accept,OK
msdp_sa,rust-mono-x4,True,1,1,,0,accept,OK
msdp_sa,rust-compiled,True,1,1,,0,accept,OK
msdp_sa,rust-simd,True,1,1,,0,accept,OK
msdp_sa,rust-template,True,1,1,,0,accept,OK
msdp_sa,rust-template-simd,True,1,1,,0,accept,OK
mstp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mstp,c-xdp2-usp,True,1,1,,0,accept,OK
mstp,c-xdp2-parse-only,True,1,1,,0,accept,OK
mstp,c-xdp2-mono,True,1,1,,0,accept,OK
mstp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mstp,rust-graph,True,1,1,,0,accept,OK
mstp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
mstp,rust-mono,True,1,1,,0,accept,OK
mstp,rust-mono-x4,True,1,1,,0,accept,OK
mstp,rust-compiled,True,1,1,,0,accept,OK
mstp,rust-simd,True,1,1,,0,accept,OK
mstp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
mstp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
mvrp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
mvrp,c-xdp2-usp,True,1,1,,0,accept,OK
mvrp,c-xdp2-parse-only,True,1,1,,0,accept,OK
mvrp,c-xdp2-mono,True,1,1,,0,accept,OK
mvrp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mvrp,rust-graph,True,1,1,,0,accept,OK
mvrp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
mvrp,rust-mono,True,1,1,,0,accept,OK
mvrp,rust-mono-x4,True,1,1,,0,accept,OK
mvrp,rust-compiled,True,1,1,,0,accept,OK
mvrp,rust-simd,True,1,1,,0,accept,OK
mvrp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
mvrp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
mysql,c-flowdis-usp,True,1,1,,0,accept,OK
mysql,c-xdp2-usp,True,1,1,,0,accept,OK
mysql,c-xdp2-parse-only,True,1,1,,0,accept,OK
mysql,c-xdp2-mono,True,1,1,,0,accept,OK
mysql,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
mysql,rust-graph,True,1,1,,0,accept,OK
mysql,rust-graph-enum,True,1,1,,0,accept,OK
mysql,rust-mono,True,1,1,,0,accept,OK
mysql,rust-mono-x4,True,1,1,,0,accept,OK
mysql,rust-compiled,True,1,1,,0,accept,OK
mysql,rust-simd,True,1,1,,0,accept,OK
mysql,rust-template,True,1,1,,0,accept,OK
mysql,rust-template-simd,True,1,1,,0,accept,OK
nats,c-flowdis-usp,True,1,1,,0,accept,OK
nats,c-xdp2-usp,True,1,1,,0,accept,OK
nats,c-xdp2-parse-only,True,1,1,,0,accept,OK
nats,c-xdp2-mono,True,1,1,,0,accept,OK
nats,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nats,rust-graph,True,1,1,,0,accept,OK
nats,rust-graph-enum,True,1,1,,0,accept,OK
nats,rust-mono,True,1,1,,0,accept,OK
nats,rust-mono-x4,True,1,1,,0,accept,OK
nats,rust-compiled,True,1,1,,0,accept,OK
nats,rust-simd,True,1,1,,0,accept,OK
nats,rust-template,True,1,1,,0,accept,OK
nats,rust-template-simd,True,1,1,,0,accept,OK
nbns,c-flowdis-usp,True,1,1,,0,accept,OK
nbns,c-xdp2-usp,True,1,1,,0,accept,OK
nbns,c-xdp2-parse-only,True,1,1,,0,accept,OK
nbns,c-xdp2-mono,True,1,1,,0,accept,OK
nbns,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nbns,rust-graph,True,1,1,,0,accept,OK
nbns,rust-graph-enum,True,1,1,,0,accept,OK
nbns,rust-mono,True,1,1,,0,accept,OK
nbns,rust-mono-x4,True,1,1,,0,accept,OK
nbns,rust-compiled,True,1,1,,0,accept,OK
nbns,rust-simd,True,1,1,,0,accept,OK
nbns,rust-template,True,1,1,,0,accept,OK
nbns,rust-template-simd,True,1,1,,0,accept,OK
nc_si,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nc_si,c-xdp2-usp,True,1,1,,0,accept,OK
nc_si,c-xdp2-parse-only,True,1,1,,0,accept,OK
nc_si,c-xdp2-mono,True,1,1,,0,accept,OK
nc_si,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nc_si,rust-graph,True,1,1,,0,accept,OK
nc_si,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nc_si,rust-mono,True,1,1,,0,accept,OK
nc_si,rust-mono-x4,True,1,1,,0,accept,OK
nc_si,rust-compiled,True,1,1,,0,accept,OK
nc_si,rust-simd,True,1,1,,0,accept,OK
nc_si,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nc_si,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
netconf,c-flowdis-usp,True,1,1,,0,accept,OK
netconf,c-xdp2-usp,True,1,1,,0,accept,OK
netconf,c-xdp2-parse-only,True,1,1,,0,accept,OK
netconf,c-xdp2-mono,True,1,1,,0,accept,OK
netconf,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
netconf,rust-graph,True,1,1,,0,accept,OK
netconf,rust-graph-enum,True,1,1,,0,accept,OK
netconf,rust-mono,True,1,1,,0,accept,OK
netconf,rust-mono-x4,True,1,1,,0,accept,OK
netconf,rust-compiled,True,1,1,,0,accept,OK
netconf,rust-simd,True,1,1,,0,accept,OK
netconf,rust-template,True,1,1,,0,accept,OK
netconf,rust-template-simd,True,1,1,,0,accept,OK
netflow_v5,c-flowdis-usp,True,1,1,,0,accept,OK
netflow_v5,c-xdp2-usp,True,1,1,,0,accept,OK
netflow_v5,c-xdp2-parse-only,True,1,1,,0,accept,OK
netflow_v5,c-xdp2-mono,True,1,1,,0,accept,OK
netflow_v5,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
netflow_v5,rust-graph,True,1,1,,0,accept,OK
netflow_v5,rust-graph-enum,True,1,1,,0,accept,OK
netflow_v5,rust-mono,True,1,1,,0,accept,OK
netflow_v5,rust-mono-x4,True,1,1,,0,accept,OK
netflow_v5,rust-compiled,True,1,1,,0,accept,OK
netflow_v5,rust-simd,True,1,1,,0,accept,OK
netflow_v5,rust-template,True,1,1,,0,accept,OK
netflow_v5,rust-template-simd,True,1,1,,0,accept,OK
netflow_v9,c-flowdis-usp,True,1,1,,0,accept,OK
netflow_v9,c-xdp2-usp,True,1,1,,0,accept,OK
netflow_v9,c-xdp2-parse-only,True,1,1,,0,accept,OK
netflow_v9,c-xdp2-mono,True,1,1,,0,accept,OK
netflow_v9,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
netflow_v9,rust-graph,True,1,1,,0,accept,OK
netflow_v9,rust-graph-enum,True,1,1,,0,accept,OK
netflow_v9,rust-mono,True,1,1,,0,accept,OK
netflow_v9,rust-mono-x4,True,1,1,,0,accept,OK
netflow_v9,rust-compiled,True,1,1,,0,accept,OK
netflow_v9,rust-simd,True,1,1,,0,accept,OK
netflow_v9,rust-template,True,1,1,,0,accept,OK
netflow_v9,rust-template-simd,True,1,1,,0,accept,OK
nfs,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nfs,c-xdp2-usp,True,1,1,,0,accept,OK
nfs,c-xdp2-parse-only,True,1,1,,0,accept,OK
nfs,c-xdp2-mono,True,1,1,,0,accept,OK
nfs,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nfs,rust-graph,True,1,1,,0,accept,OK
nfs,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nfs,rust-mono,True,1,1,,0,accept,OK
nfs,rust-mono-x4,True,1,1,,0,accept,OK
nfs,rust-compiled,True,1,1,,0,accept,OK
nfs,rust-simd,True,1,1,,0,accept,OK
nfs,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nfs,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
nfsv4,c-flowdis-usp,True,1,1,,0,accept,OK
nfsv4,c-xdp2-usp,True,1,1,,0,accept,OK
nfsv4,c-xdp2-parse-only,True,1,1,,0,accept,OK
nfsv4,c-xdp2-mono,True,1,1,,0,accept,OK
nfsv4,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nfsv4,rust-graph,True,1,1,,0,accept,OK
nfsv4,rust-graph-enum,True,1,1,,0,accept,OK
nfsv4,rust-mono,True,1,1,,0,accept,OK
nfsv4,rust-mono-x4,True,1,1,,0,accept,OK
nfsv4,rust-compiled,True,1,1,,0,accept,OK
nfsv4,rust-simd,True,1,1,,0,accept,OK
nfsv4,rust-template,True,1,1,,0,accept,OK
nfsv4,rust-template-simd,True,1,1,,0,accept,OK
ngap,c-flowdis-usp,True,1,1,,0,accept,OK
ngap,c-xdp2-usp,True,1,1,,0,accept,OK
ngap,c-xdp2-parse-only,True,1,1,,0,accept,OK
ngap,c-xdp2-mono,True,1,1,,0,accept,OK
ngap,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ngap,rust-graph,True,1,1,,0,accept,OK
ngap,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ngap,rust-mono,True,1,1,,0,accept,OK
ngap,rust-mono-x4,True,1,1,,0,accept,OK
ngap,rust-compiled,True,1,1,,0,accept,OK
ngap,rust-simd,True,1,1,,0,accept,OK
ngap,rust-template,True,1,1,,0,accept,OK
ngap,rust-template-simd,True,1,1,,0,accept,OK
nntp,c-flowdis-usp,True,1,1,,0,accept,OK
nntp,c-xdp2-usp,True,1,1,,0,accept,OK
nntp,c-xdp2-parse-only,True,1,1,,0,accept,OK
nntp,c-xdp2-mono,True,1,1,,0,accept,OK
nntp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nntp,rust-graph,True,1,1,,0,accept,OK
nntp,rust-graph-enum,True,1,1,,0,accept,OK
nntp,rust-mono,True,1,1,,0,accept,OK
nntp,rust-mono-x4,True,1,1,,0,accept,OK
nntp,rust-compiled,True,1,1,,0,accept,OK
nntp,rust-simd,True,1,1,,0,accept,OK
nntp,rust-template,True,1,1,,0,accept,OK
nntp,rust-template-simd,True,1,1,,0,accept,OK
nsh,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nsh,c-xdp2-usp,True,1,1,,0,accept,OK
nsh,c-xdp2-parse-only,True,1,1,,0,accept,OK
nsh,c-xdp2-mono,True,1,1,,0,accept,OK
nsh,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nsh,rust-graph,True,1,1,,0,accept,OK
nsh,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nsh,rust-mono,True,1,1,,0,accept,OK
nsh,rust-mono-x4,True,1,1,,0,accept,OK
nsh,rust-compiled,True,1,1,,0,accept,OK
nsh,rust-simd,True,1,1,,0,accept,OK
nsh,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nsh,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ntlmssp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ntlmssp,c-xdp2-usp,True,1,1,,0,accept,OK
ntlmssp,c-xdp2-parse-only,True,1,1,,0,accept,OK
ntlmssp,c-xdp2-mono,True,1,1,,0,accept,OK
ntlmssp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ntlmssp,rust-graph,True,1,1,,0,accept,OK
ntlmssp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ntlmssp,rust-mono,True,1,1,,0,accept,OK
ntlmssp,rust-mono-x4,True,1,1,,0,accept,OK
ntlmssp,rust-compiled,True,1,1,,0,accept,OK
ntlmssp,rust-simd,True,1,1,,0,accept,OK
ntlmssp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ntlmssp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
ntp,c-flowdis-usp,True,1,1,,0,accept,OK
ntp,c-xdp2-usp,True,1,1,,0,accept,OK
ntp,c-xdp2-parse-only,True,1,1,,0,accept,OK
ntp,c-xdp2-mono,True,1,1,,0,accept,OK
ntp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ntp,rust-graph,True,1,1,,0,accept,OK
ntp,rust-graph-enum,True,1,1,,0,accept,OK
ntp,rust-mono,True,1,1,,0,accept,OK
ntp,rust-mono-x4,True,1,1,,0,accept,OK
ntp,rust-compiled,True,1,1,,0,accept,OK
ntp,rust-simd,True,1,1,,0,accept,OK
ntp,rust-template,True,1,1,,0,accept,OK
ntp,rust-template-simd,True,1,1,,0,accept,OK
nts,c-flowdis-usp,True,1,1,,0,accept,OK
nts,c-xdp2-usp,True,1,1,,0,accept,OK
nts,c-xdp2-parse-only,True,1,1,,0,accept,OK
nts,c-xdp2-mono,True,1,1,,0,accept,OK
nts,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nts,rust-graph,True,1,1,,0,accept,OK
nts,rust-graph-enum,True,1,1,,0,accept,OK
nts,rust-mono,True,1,1,,0,accept,OK
nts,rust-mono-x4,True,1,1,,0,accept,OK
nts,rust-compiled,True,1,1,,0,accept,OK
nts,rust-simd,True,1,1,,0,accept,OK
nts,rust-template,True,1,1,,0,accept,OK
nts,rust-template-simd,True,1,1,,0,accept,OK
nvgre,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nvgre,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nvgre,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvgre,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nvgre,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_rdma_cm_rej,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nvme_rdma_cm_rej,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nvme_rdma_cm_rej,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rej,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_rdma_cm_rej,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_rdma_cm_rep,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nvme_rdma_cm_rep,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nvme_rdma_cm_rep,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_rep,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_rdma_cm_rep,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_rdma_cm_req,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nvme_rdma_cm_req,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
nvme_rdma_cm_req,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_rdma_cm_req,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_rdma_cm_req,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
nvme_tcp,c-flowdis-usp,True,1,1,,0,accept,OK
nvme_tcp,c-xdp2-usp,True,1,1,,0,accept,OK
nvme_tcp,c-xdp2-parse-only,True,1,1,,0,accept,OK
nvme_tcp,c-xdp2-mono,True,1,1,,0,accept,OK
nvme_tcp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nvme_tcp,rust-graph,True,1,1,,0,accept,OK
nvme_tcp,rust-graph-enum,True,1,1,,0,accept,OK
nvme_tcp,rust-mono,True,1,1,,0,accept,OK
nvme_tcp,rust-mono-x4,True,1,1,,0,accept,OK
nvme_tcp,rust-compiled,True,1,1,,0,accept,OK
nvme_tcp,rust-simd,True,1,1,,0,accept,OK
nvme_tcp,rust-template,True,1,1,,0,accept,OK
nvme_tcp,rust-template-simd,True,1,1,,0,accept,OK
nvme_tcp_data,c-flowdis-usp,True,1,1,,0,accept,OK
nvme_tcp_data,c-xdp2-usp,True,1,1,,0,reject:parse-error,OK
nvme_tcp_data,c-xdp2-parse-only,True,1,1,,0,reject:parse-error,OK
nvme_tcp_data,c-xdp2-mono,True,1,1,,0,accept,OK
nvme_tcp_data,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
nvme_tcp_data,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
nvme_tcp_data,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
